X1,X2,labels,IDs,Var5
1.017617902,-0.286400756,SST/adap,560748672,
2.582835233,-1.04267301,IR/VIP,560750295,
0.902487576,-0.965222468,SST/adap,560753350,
0.286363492,2.000146063,IR/VIP,560814288,
4.790521315,1.275088534,IR/VIP,560817063,
4.528051682,1.723141466,IR/VIP,560889670,
4.599116211,1.75017915,IR/VIP,560924223,
0.4270167,-1.496623761,spiny mouse,560924300,
-4.860486607,-1.626172214,LS/Neurogliaform,560965993,
-4.657087053,-1.017465248,LS/Neurogliaform,560992553,
-0.653825016,0.607606042,IR/VIP,561039262,
1.245686493,5.527478356,PV/FS,561325425,
-0.3872016,0.059079308,LS/Neurogliaform,561329890,
-4.4720096,-2.459592343,LS/Neurogliaform,561330525,
0.549135987,5.303583056,PV/FS,561515555,
-0.439569589,6.652768755,PV/FS,561517025,
-4.086671175,-1.918220545,LS/Neurogliaform,561519381,
-4.431782072,-1.39963074,LS/Neurogliaform,561520050,
-1.515886903,-3.608404687,LS/Neurogliaform,561532476,
4.030524408,1.972783106,IR/VIP,561532710,
-4.387960145,-1.838184799,LS/Neurogliaform,561533860,
0.454091363,1.454129912,SST/adap,561534047,
0.81633338,2.207047352,SST/adap,561552455,
1.339311229,1.223194493,IR/VIP,561553133,
0.490820231,-1.080840627,spiny mouse,561790658,
2.250788474,2.154325734,spiny mouse,561792152,
0.71693206,4.80552991,PV/FS,561814552,
2.100848568,-1.65284698,IR/VIP,561934585,
-4.581069408,-2.330235127,LS/Neurogliaform,561985849,
4.64615865,1.710656679,IR/VIP,562003059,
3.245054014,-2.102676314,IR/VIP,562003142,
2.015367407,-1.615318741,IR/VIP,562062132,
-1.308292562,-2.794978601,spiny mouse,562185938,
0.689444442,4.472120247,IR/VIP,562381417,
0.746266824,0.934856563,IR/VIP,562384889,
2.744069109,-2.724143417,spiny mouse,562385794,
-1.302253048,-3.195151381,spiny mouse,562424079,
-0.508321516,1.221426774,IR/VIP,562524605,
-0.493053973,1.154585378,IR/VIP,562527850,
-0.397942692,0.870855334,IR/VIP,562530336,
-0.954442665,-2.990475215,spiny mouse,562534419,
-0.437291131,1.065464304,IR/VIP,562535995,
2.054674433,0.32675067,IR/VIP,562539062,
4.306262243,1.782397718,IR/VIP,562540395,
0.114270354,-3.760573652,spiny mouse,562541627,
-4.271313655,-1.005631256,LS/Neurogliaform,562630201,
-4.582770668,-2.170424133,LS/Neurogliaform,562632795,
-4.13042178,-2.593425978,LS/Neurogliaform,562651165,
-1.07305784,-1.026368758,LS/Neurogliaform,562676370,
-4.441593288,-0.984685369,LS/Neurogliaform,562682546,
-0.076928087,-3.855965844,spiny mouse,562731565,
-0.009545106,-0.571535198,spiny mouse,562965437,
-0.922733855,-3.62552358,spiny mouse,562999984,
-1.453121586,-3.889370046,spiny mouse,563002088,
-0.916797796,-3.581491286,spiny mouse,563175057,
-1.716094865,-4.062589725,spiny mouse,563180078,
-2.859213012,-2.651302888,spiny mouse,563220277,
0.48012489,-1.103624342,spiny mouse,563220620,
0.363388458,-3.9542306,spiny mouse,563226105,
-4.199831063,-1.425439514,spiny mouse,563248177,
-2.184954419,-2.105901503,spiny mouse,563336705,
-2.812974854,-3.206302427,spiny mouse,563338541,
-2.194672186,-4.504291542,spiny mouse,563350008,
-2.520206044,-3.603734727,spiny mouse,563353582,
0.599634012,6.367348129,PV/FS,563372842,
-4.491853107,-1.590054642,LS/Neurogliaform,563373346,
-4.355531003,-2.175092263,LS/Neurogliaform,563380422,
2.042730776,-1.681334707,IR/VIP,563535101,
0.649752112,5.392673789,PV/FS,563620254,
-0.300056032,1.043784178,IR/VIP,563790168,
3.228596837,-1.993239962,IR/VIP,563796500,
1.403135345,-1.250630609,IR/VIP,563796940,
0.80150678,2.327892206,PV/FS,564346637,
-4.262065341,-1.00013839,LS/Neurogliaform,564349611,
-0.600243851,-2.00730333,spiny mouse,564408650,
1.286599698,7.212844683,PV/FS,564409183,
-4.870127317,-1.620072226,LS/Neurogliaform,564410651,
-1.033317053,0.074863456,LS/Neurogliaform,564410881,
-3.845870408,-1.533708541,LS/Neurogliaform,564425006,
-4.484832981,-2.193183588,LS/Neurogliaform,564430168,
-1.537172911,-3.804908124,LS/Neurogliaform,564438523,
0.608129844,-2.538211854,spiny mouse,564677541,
-1.481974514,-3.523763393,LS/Neurogliaform,564692405,
-0.919407664,0.46721369,IR/VIP,564701029,
-0.8314995,0.106428427,IR/VIP,564770700,
-0.146872179,-3.66249137,spiny mouse,564795087,
0.150090892,-0.379657911,IR/VIP,565106612,
4.079503521,2.178602007,SST/adap,565108355,
0.629675424,1.757879832,SST/adap,565120091,
-0.321345779,-2.29101787,spiny mouse,565124865,
4.401618427,1.768901036,IR/VIP,565191521,
4.228605406,1.668450969,IR/VIP,565191603,
3.752729191,2.090720271,IR/VIP,565209132,
-0.504045734,1.136091598,IR/VIP,565213849,
2.937948843,-2.231217242,IR/VIP,565236919,
0.772988706,2.147286516,SST/adap,565381304,
-0.878605963,-3.535809679,spiny mouse,565397408,
-0.212655986,0.856822284,IR/VIP,565407476,
-0.614611528,5.477793462,PV/FS,565415071,
-1.399966522,-3.764131971,LS/Neurogliaform,565417112,
1.2292054,-1.060100427,IR/VIP,565448436,
2.683743663,1.411834768,SST/adap,565459685,
-0.639807209,5.884195027,PV/FS,565462089,
0.481425226,-2.682036639,spiny mouse,565480987,
2.574944159,-2.643891205,spiny mouse,565698986,
-4.675603068,-1.969982595,LS/Neurogliaform,565723357,
-0.328043035,-4.007991931,spiny mouse,565778331,
0.310019357,-1.335562912,spiny mouse,565778579,
-4.256210229,-1.173240026,LS/Neurogliaform,565809656,
2.224164512,-0.613476824,SST/adap,565855793,
-2.682111291,-5.295761458,spiny mouse,565858209,
-2.747673906,-5.350508045,spiny mouse,565863515,
-0.05372776,6.350251595,PV/FS,565866518,
-1.521672471,-3.7898612,spiny mouse,565870964,
4.344915955,2.608871083,IR/VIP,565871768,
-1.309421817,-3.941548716,spiny mouse,565871856,
-0.578916798,1.107822043,IR/VIP,565880475,
2.004212823,-0.609191107,SST/adap,565888394,
-4.244721213,-1.763824994,LS/Neurogliaform,566304697,
1.155922159,6.800938269,PV/FS,566305266,
-4.785160127,-1.85512982,LS/Neurogliaform,566460800,
0.442544278,1.53088634,SST/adap,566463606,
0.783752197,2.170694128,SST/adap,566466395,
1.367210024,1.003606021,SST/adap,566475818,
0.30553687,-1.440579418,spiny mouse,566506157,
-0.669904098,-2.450044474,spiny mouse,566517779,
-1.137619987,-1.245539157,LS/Neurogliaform,566541912,
-4.258973369,-1.257464111,LS/Neurogliaform,566543480,
-4.192317421,-1.810625034,LS/Neurogliaform,566559909,
-3.902324882,-1.946231758,LS/Neurogliaform,566563603,
-2.706444612,-1.670327035,IR/VIP,566647353,
1.077680878,-0.34695192,SST/adap,566648315,
0.599994129,-0.331180387,SST/adap,566655990,
3.48902598,2.037804564,SST/adap,566671538,
-4.321509994,-1.375103094,LS/Neurogliaform,566673170,
-0.168726102,5.828401702,PV/FS,566674875,
-0.392021067,5.593972342,PV/FS,566678900,
-0.308424701,-0.903853609,spiny mouse,566720165,
1.323169241,-0.285623229,SST/adap,566724483,
0.27521721,-2.855513077,spiny mouse,566728192,
1.42866258,7.148588516,PV/FS,566756038,
-4.508305547,-2.389218491,LS/Neurogliaform,566760952,
0.751473972,1.818473652,SST/adap,566761793,
2.223335198,2.035673241,SST/adap,566976438,
0.844732592,1.390618359,SST/adap,566978098,
0.611427315,-0.540893269,spiny mouse,566991946,
4.304704833,1.832019583,IR/VIP,567006813,
-0.559924521,1.060558072,IR/VIP,567007144,
0.653785114,1.272590623,SST/adap,567266985,
0.385624841,1.24138181,SST/adap,567312865,
1.333682544,0.998950595,SST/adap,567320213,
0.814109768,1.471070019,SST/adap,567354967,
-2.096539231,-4.16829732,spiny mouse,567399060,
-0.302639658,-2.368446944,spiny mouse,567431416,
0.270080621,7.37339833,PV/FS,567446579,
0.231436831,7.050002691,PV/FS,567901050,
0.025681282,6.427991659,PV/FS,567927838,
1.1668357,7.471396093,PV/FS,567952169,
1.349000667,6.039042253,PV/FS,567987585,
-2.745509449,-1.495591449,IR/VIP,568447613,
2.594201011,-1.819389776,IR/VIP,568473665,
4.927164942,1.055095659,spiny mouse,568560561,
-1.476078805,-3.457075506,spiny mouse,568568071,
-0.435395787,-4.111633477,spiny mouse,568582664,
4.918708865,1.028841605,spiny mouse,568584929,
2.247343149,-1.309012103,IR/VIP,568757860,
-0.597420548,1.401075335,IR/VIP,568767467,
-0.625658122,5.680215503,PV/FS,568790226,
-0.841669628,-0.156488866,spiny mouse,568951556,
0.376432706,-2.308471653,spiny mouse,568990770,
0.651534445,5.19068165,PV/FS,569072334,
-4.462461017,-0.887778116,IR/VIP,569073509,
1.584940252,-1.205989661,IR/VIP,569074571,
1.076478485,2.455928577,SST/adap,569251652,
-0.618115845,-3.949695346,spiny mouse,569252686,
-0.7296023,0.593247733,LS/Neurogliaform,569263301,
-4.173108582,-1.306028648,LS/Neurogliaform,569270348,
-4.380392109,-1.702489582,LS/Neurogliaform,569278799,
3.862045402,2.539857028,SST/adap,569286299,
2.001431758,-0.882102972,IR/VIP,569295876,
-0.68637085,0.662999371,IR/VIP,569296410,
1.233326047,1.119512043,SST/adap,569299459,
-1.244435457,-1.52079781,spiny mouse,569317896,
-0.986406556,0.359357288,LS/Neurogliaform,569407114,
-0.336694697,0.222936516,IR/VIP,569412397,
-2.20595784,-2.740943862,spiny mouse,569424261,
0.321669086,-0.842679939,spiny mouse,569441208,
0.943948596,6.04947724,PV/FS,569457730,
0.319931948,-1.167746435,spiny mouse,569469018,
0.03395504,-0.945639499,spiny mouse,569470171,
0.381008482,-1.455493509,spiny mouse,569477234,
-4.576575432,-2.148558661,LS/Neurogliaform,569492761,
1.310439059,1.303600405,SST/adap,569494755,
1.192303636,-2.915381989,spiny mouse,569609830,
-4.523722305,-1.773740035,LS/Neurogliaform,569615443,
-4.6270821,-1.079625009,LS/Neurogliaform,569623233,
0.410135255,-0.936427093,spiny mouse,569651358,
0.011620151,-1.479979512,spiny mouse,569653118,
0.359880917,-1.390481875,spiny mouse,569664731,
1.481433942,-0.16752179,SST/adap,569670455,
-2.17378862,-2.980676427,spiny mouse,569703486,
-1.91167989,-4.08388096,spiny mouse,569706189,
0.42730408,-0.987339606,spiny mouse,569710450,
-2.645638698,-2.317391814,spiny mouse,569715141,
0.43054784,6.078190431,PV/FS,569720969,
1.24957845,6.666699873,PV/FS,569723367,
0.29818982,7.456069622,PV/FS,569723405,
-1.812689851,-3.013136483,spiny mouse,569730838,
1.343068424,0.828066851,SST/adap,569739534,
1.283559656,5.986319898,PV/FS,569749430,
3.588469118,2.094362109,IR/VIP,569794458,
1.99595121,-0.255681467,IR/VIP,569809287,
-0.347144746,0.734287012,IR/VIP,569810649,
0.936752828,6.668534752,PV/FS,569955172,
1.648223205,7.056257806,PV/FS,569955315,
0.722700234,0.924413755,SST/adap,569958754,
0.713367964,1.179189387,SST/adap,569959500,
-0.484795067,6.956104399,PV/FS,569960365,
0.444864251,1.565707915,SST/adap,569965244,
0.112600616,7.157440886,PV/FS,569991910,
0.106562096,5.583298076,PV/FS,569997187,
1.561862793,7.133260515,PV/FS,569998790,
0.137014698,0.004121926,IR/VIP,570006759,
3.074485606,-2.347597881,SST/adap,570010469,
2.146083085,0.14680603,IR/VIP,570014498,
3.74550725,2.288670373,SST/adap,570081024,
0.647192389,6.530656344,PV/FS,570081589,
4.384974762,2.872018419,SST/adap,570089080,
1.161699122,6.918306136,PV/FS,570091111,
-0.466557136,5.462615444,PV/FS,570098371,
-0.498662162,1.059875288,IR/VIP,570098593,
1.09616445,-2.221176389,IR/VIP,570280138,
2.303728888,-1.4381274,IR/VIP,570428636,
4.547890251,1.884159381,IR/VIP,570438732,
1.975771345,-1.176862793,IR/VIP,570459682,
4.203502687,1.691415415,IR/VIP,570589704,
4.42023952,1.921169094,IR/VIP,570589935,
4.465892326,1.852667367,IR/VIP,570626702,
3.633642637,2.350894249,IR/VIP,570896413,
-3.592269428,-0.890075922,IR/VIP,570896453,
4.141847883,1.617053974,IR/VIP,570921682,
-0.469992158,1.123433843,IR/VIP,570924514,
4.347859364,1.865383672,IR/VIP,570924550,
1.19963849,7.006389154,PV/FS,570931770,
4.430565422,1.707724153,IR/VIP,570932699,
0.924671811,5.904210591,PV/FS,570932768,
1.199804068,7.155923715,PV/FS,570946690,
-0.657488366,0.760623576,IR/VIP,571233863,
4.463688351,1.784539011,IR/VIP,571255047,
1.26830928,-2.709144127,spiny mouse,571292875,
-0.445925543,-2.120868142,spiny mouse,571295641,
-1.402480364,-1.802600707,spiny mouse,571306508,
-1.913113967,-4.807401444,spiny mouse,571306690,
1.261394949,7.010665456,PV/FS,571311039,
1.407793385,6.176842826,PV/FS,571314481,
0.877248708,5.653031783,PV/FS,571379507,
-0.628758167,5.886949443,PV/FS,571396942,
0.594080434,5.799899677,PV/FS,571715883,
-0.476595317,5.64749764,PV/FS,571867358,
2.072968547,0.49988203,SST/adap,571939040,
3.279670878,-2.157557009,IR/VIP,571956282,
1.289202174,6.864618191,PV/FS,572295788,
1.273216094,5.845103153,PV/FS,572375809,
1.246279514,7.571349302,PV/FS,572376830,
-0.626598629,6.853082453,PV/FS,572409429,
3.131329558,-1.355052631,SST/adap,572410577,
0.291321504,-1.00751523,SST/adap,572416871,
-2.648547838,-1.40649071,SST/adap,572424901,
-0.433158342,-4.200721266,spiny mouse,572608696,
-0.183046247,-3.538575937,spiny mouse,572609025,
1.602206385,7.109681564,PV/FS,572609108,
-2.645993683,-5.367783877,spiny mouse,572609348,
-0.226772943,-4.080349384,spiny mouse,572609644,
-0.230387348,5.511067757,PV/FS,572609946,
-2.513692139,-5.051388956,spiny mouse,572735890,
-0.018595364,-3.135053158,spiny mouse,572798509,
-2.731635197,-2.43540201,spiny mouse,572804610,
-2.060080686,-3.449073342,spiny mouse,572827931,
-0.277744924,-0.858933037,spiny mouse,572996777,
1.310942274,-2.772936985,spiny mouse,573082177,
-0.261049426,-1.242071762,spiny mouse,573086094,
0.686281609,1.281372481,SST/adap,573105010,
-0.568879587,-1.380432733,IR/VIP,573121877,
1.035873513,-2.132054915,spiny mouse,573322633,
0.51719001,-2.014713639,spiny mouse,573323612,
1.101248412,5.386345707,PV/FS,573404307,
0.04792347,-1.436806039,spiny mouse,573410831,
1.107001288,4.828084309,SST/adap,573622646,
-2.463611639,-1.420619299,SST/adap,573636382,
-2.852687124,-3.922607204,spiny mouse,573660880,
-1.017964789,-1.116680981,spiny mouse,573680326,
-0.922062559,-1.785848387,IR/VIP,573685602,
0.382797536,-3.931660106,spiny mouse,573699058,
-1.016194251,-3.213301215,spiny mouse,573699831,
0.128752605,-3.454473495,spiny mouse,573702137,
1.187365224,5.695986004,PV/FS,573948335,
4.389150528,2.936707293,PV/FS,573976402,
1.062676349,-0.296564427,SST/adap,574036994,
1.225562086,-0.479573008,SST/adap,574038330,
0.885076272,5.645306877,PV/FS,574059157,
-0.492000989,5.694844295,PV/FS,574067499,
-0.813995652,-4.160059379,spiny mouse,574269602,
1.47982813,6.474115115,PV/FS,574377552,
1.63359748,7.159063661,PV/FS,574377603,
0.547997167,6.427243158,PV/FS,574399717,
-4.491614208,-2.389639255,LS/Neurogliaform,574577489,
-4.05875702,-0.921161976,LS/Neurogliaform,574584859,
1.038031049,1.753780618,SST/adap,574610205,
3.0609179,-2.447727087,IR/VIP,574734127,
-4.576929515,-2.264308983,LS/Neurogliaform,574914313,
3.249218191,-2.18836968,IR/VIP,574968354,
-0.429760157,6.626130255,PV/FS,574992320,
-4.329586575,-1.981005097,LS/Neurogliaform,574993444,
-0.163354243,0.095352489,IR/VIP,575001377,
-4.830346138,-1.864987924,LS/Neurogliaform,575012511,
1.282197419,2.33875882,SST/adap,575200757,
0.78333308,-3.484954859,spiny mouse,575201827,
-0.594118805,-2.254513679,spiny mouse,575299891,
0.112008903,-2.632757127,spiny mouse,575300383,
0.549266674,1.113619925,SST/adap,575637715,
2.071085132,2.155350142,SST/adap,575642695,
-2.628910055,-1.55608521,SST/adap,575646054,
1.952117788,-1.283194973,IR/VIP,575772040,
4.720508551,1.650104835,IR/VIP,575774870,
4.766676177,1.666538312,IR/VIP,575782162,
-1.788647031,-0.808153095,IR/VIP,575910132,
-3.961999926,-0.751920212,IR/VIP,575919223,
2.28033195,-1.488785579,IR/VIP,575920560,
-3.57523066,-0.940993456,IR/VIP,575923740,
3.325737044,-2.100135913,IR/VIP,575937040,
4.522624802,2.136875148,IR/VIP,576046210,
0.583791084,1.995443906,IR/VIP,576046388,
4.407040399,1.319791299,IR/VIP,576285618,
-0.506218144,0.883964123,IR/VIP,576336240,
4.452025929,1.823972418,IR/VIP,576411497,
-0.189709476,0.620509149,IR/VIP,576768088,
4.728272143,1.924238838,IR/VIP,577218818,
4.711846214,1.457087045,IR/VIP,577369606,
-0.999748287,-0.447828876,spiny mouse,577813827,
-0.851693908,0.301098754,spiny mouse,577821067,
-4.41286415,-1.069883506,spiny mouse,577854506,
-1.125934973,-1.300839688,spiny mouse,577883225,
-4.520658396,-1.906757113,LS/Neurogliaform,578483845,
-1.5342278,-3.729232678,LS/Neurogliaform,578485753,
-1.426782587,-1.231622851,spiny mouse,578517537,
4.343717237,1.914560798,IR/VIP,578517952,
4.672701311,1.647149412,IR/VIP,578774163,
0.360769661,-1.614155979,spiny mouse,578894262,
0.417414479,1.569710291,SST/adap,578898150,
-0.519022498,0.773530999,IR/VIP,578909807,
-1.205302669,-3.304251664,spiny mouse,578917575,
-4.429421797,-0.950895672,LS/Neurogliaform,578929342,
-1.119475857,-3.368254671,spiny mouse,578938153,
-0.932775012,-1.027744138,spiny mouse,578938449,
-1.24173703,-2.522075818,spiny mouse,579263604,
-0.658883003,6.841797572,PV/FS,579282688,
1.041053971,6.663780577,PV/FS,579283563,
1.452878665,6.234286142,PV/FS,579290303,
0.624590303,5.996013286,IR/VIP,579392973,
0.299598269,6.069764406,PV/FS,579414994,
1.00722502,-3.309607683,spiny mouse,579452260,
0.35812239,-1.52025694,spiny mouse,579462433,
-4.704393283,-2.167619615,LS/Neurogliaform,579611597,
0.1710127,-2.651601742,spiny mouse,579611637,
-4.581137055,-1.534984597,LS/Neurogliaform,579626068,
0.185963167,-1.725794306,spiny mouse,579627022,
-0.867783002,-2.799924696,spiny mouse,579652000,
1.013182389,5.491110051,PV/FS,579660456,
-0.146178609,-2.687126068,spiny mouse,579662784,
-0.54417329,6.429014129,PV/FS,579662957,
1.084001611,7.081333457,PV/FS,579671105,
1.224425258,1.973255315,SST/adap,579978640,
-0.30113761,-2.005914091,spiny mouse,579981789,
-0.035548726,-2.019521609,spiny mouse,580005568,
-0.923839088,-3.750258437,spiny mouse,580007431,
-3.515383695,-2.322390847,spiny mouse,580010290,
4.331485921,2.719982678,IR/VIP,580014328,
0.156912256,-2.576035467,IR/VIP,580138266,
0.758585177,5.135072711,PV/FS,580145037,
-2.285840181,-2.01736984,spiny mouse,580149939,
0.933469528,5.780856745,PV/FS,580161872,
1.085871544,5.723768079,PV/FS,580162060,
-0.338655049,7.03413076,PV/FS,580162374,
-0.68529917,-1.158524344,spiny mouse,580194100,
-1.123115315,-3.086119788,spiny mouse,580203028,
3.877472096,2.305392592,SST/adap,580212997,
-1.835239106,-3.282817886,spiny mouse,580234482,
-0.857832291,-1.108601876,IR/VIP,580236419,
-2.670867294,-5.277301678,spiny mouse,580257315,
-0.383998171,5.842522573,PV/FS,580507567,
-4.303492721,-1.775779312,LS/Neurogliaform,580537822,
0.007146379,6.361516304,PV/FS,580585082,
-1.802704512,-3.487812157,spiny mouse,580612566,
-2.897180076,-2.553313192,spiny mouse,580624725,
0.390981167,-3.953574536,spiny mouse,580632959,
0.04928794,-2.374763549,spiny mouse,580634942,
0.89202402,6.86317467,PV/FS,580639899,
1.091512787,6.1678441,PV/FS,580895033,
-0.10749748,6.374077947,PV/FS,581020172,
0.861899343,5.618013597,PV/FS,581058351,
-4.526387535,-0.946086328,LS/Neurogliaform,581058864,
-4.255085845,-1.720814093,LS/Neurogliaform,581138223,
-4.605681153,-1.080822178,LS/Neurogliaform,581153862,
-0.522455591,6.637243323,PV/FS,581157315,
0.431289487,-3.880272957,IR/VIP,581394360,
1.343008505,7.274820683,PV/FS,581403121,
1.285710587,5.463389761,PV/FS,581404810,
0.375215412,-3.990906308,spiny mouse,581741836,
4.637319065,1.669623187,IR/VIP,582613001,
-0.657503926,1.00327113,IR/VIP,582632160,
2.08646244,-0.080599584,IR/VIP,582641339,
-0.282655413,0.639487522,IR/VIP,582644266,
3.220782388,-1.926169062,IR/VIP,582644380,
2.615185484,-2.513090283,IR/VIP,582647492,
-0.962964959,-0.871089563,IR/VIP,582778095,
1.372452153,-0.916587819,IR/VIP,582857314,
-1.331879876,-0.519610487,IR/VIP,582917630,
0.707683665,1.123392352,SST/adap,583104750,
2.094430664,-1.953950916,IR/VIP,583137205,
2.0750909,-2.044750042,IR/VIP,583138230,
1.988167644,-1.783864345,IR/VIP,583138568,
-3.543685833,-1.59010803,IR/VIP,583141894,
1.298042206,-0.88080737,IR/VIP,583141979,
2.058221176,-1.750265358,IR/VIP,583142588,
0.342900628,1.524912,SST/adap,583145374,
1.669320993,-1.162493308,IR/VIP,583146274,
2.122392883,-1.710596602,IR/VIP,583148615,
-2.870136016,-2.165182052,IR/VIP,583312391,
2.921583788,-2.185861885,IR/VIP,583422542,
0.502340135,5.860548293,PV/FS,583426723,
0.786333357,6.630649993,PV/FS,583434059,
-0.37047966,5.565326995,PV/FS,583454722,
-0.441840762,1.523498869,IR/VIP,583645193,
1.039314798,0.694351581,SST/adap,583671359,
0.542513139,2.060425076,SST/adap,583719952,
0.94426043,-2.953853388,IR/VIP,583761507,
-0.442898846,0.823114122,IR/VIP,583804033,
-4.719360915,-1.457709667,LS/Neurogliaform,583804142,
-0.775159482,0.645201891,IR/VIP,583817628,
3.605342905,2.272072204,IR/VIP,583822407,
-2.217480399,-4.479547964,spiny mouse,584073525,
-2.40200832,-4.622188221,spiny mouse,584146987,
0.858575407,5.468169836,PV/FS,584215214,
0.651470425,1.44972195,SST/adap,584219169,
0.813974494,1.041483441,SST/adap,584231995,
-2.622600089,-5.148552526,spiny mouse,584254833,
-1.474196228,-3.348429422,spiny mouse,584271064,
0.630640393,-0.050316098,IR/VIP,584280397,
-0.481265622,1.462412727,IR/VIP,584495731,
2.139450764,-1.698014083,IR/VIP,584561230,
2.22897864,-1.397050273,IR/VIP,584587128,
0.079432676,-0.668078205,spiny mouse,584628220,
-3.705040362,-1.308771123,LS/Neurogliaform,584632767,
-0.800567355,-4.322070653,spiny mouse,584635140,
-0.076496797,-0.858056269,spiny mouse,584635215,
-0.73182567,-4.15188577,spiny mouse,584636981,
-0.300264842,-2.058233194,spiny mouse,584637407,
3.155027663,-1.945877,SST/adap,584660071,
0.853853703,2.303888286,SST/adap,584664194,
0.371029404,-4.015166194,IR/VIP,584665305,
-0.684015335,5.538340777,PV/FS,584670484,
-4.95011508,-1.665247632,LS/Neurogliaform,584671501,
-1.601334268,-4.399910937,spiny mouse,584680861,
1.418770301,2.156883809,SST/adap,584681388,
-1.269367072,-4.664015213,spiny mouse,584682764,
-0.283707655,1.110252445,IR/VIP,584872371,
-0.406775067,0.612565242,IR/VIP,584931329,
4.795759931,1.262182039,spiny mouse,585018101,
-0.164964445,-2.724360384,spiny mouse,585058163,
-0.780037748,0.445541321,IR/VIP,585080288,
-0.489600067,5.422276532,PV/FS,585740198,
0.937489039,5.655532895,PV/FS,585805211,
0.927073269,5.392711441,PV/FS,585832440,
1.047789866,5.462056095,PV/FS,585841870,
-4.877729943,-1.598049752,LS/Neurogliaform,585859704,
2.301150708,-1.593143304,IR/VIP,585908787,
1.35479987,-0.980270989,IR/VIP,585925172,
1.498771462,-1.039366825,IR/VIP,585929192,
2.19320336,-1.656839067,IR/VIP,585944237,
1.5682213,-1.074269212,IR/VIP,585946742,
-0.58189494,6.510337994,PV/FS,585947309,
1.355407423,6.002060046,PV/FS,585948651,
-0.312256496,5.389807417,PV/FS,585951863,
1.3349599,5.762879886,PV/FS,585952606,
-4.725119132,-2.073361513,LS/Neurogliaform,585955070,
1.513363315,0.056405153,IR/VIP,586070286,
2.439102413,-2.447571626,IR/VIP,586070820,
1.34292692,-1.157473097,IR/VIP,586071425,
2.616859735,-2.489180903,IR/VIP,586072188,
2.28113404,-1.659144431,IR/VIP,586072464,
1.657028887,-1.714851039,IR/VIP,586072783,
-4.771509469,-1.977846736,LS/Neurogliaform,586073346,
-0.180149948,5.696786441,IR/VIP,586073683,
0.871317677,5.433741523,PV/FS,586073850,
0.370159189,-1.429118569,spiny mouse,586073895,
-4.212339905,-2.63807918,LS/Neurogliaform,586074009,
0.728149092,6.413656938,PV/FS,586078695,
0.391089662,1.143035152,IR/VIP,586088125,
1.173912885,5.462909922,PV/FS,586358539,
1.254398133,5.312950415,PV/FS,586366106,
0.279142985,7.362409728,PV/FS,586379590,
1.00090285,-0.920295824,SST/adap,586517633,
-2.934386624,-3.827310805,LS/Neurogliaform,586559181,
2.861910264,-1.077698206,SST/adap,586566174,
1.369979104,-1.872842542,IR/VIP,587045566,
2.167799598,0.172007,IR/VIP,587055109,
2.938372835,-2.004538505,IR/VIP,587062699,
-0.764803811,1.196109438,IR/VIP,587064346,
0.303379312,-1.027740776,SST/adap,587077323,
1.09375688,-0.386551642,SST/adap,587079262,
2.585518628,-0.861724816,SST/adap,587081792,
0.784285459,-0.109458525,SST/adap,587096515,
2.25185217,-1.410582796,IR/VIP,587098017,
0.246471436,-0.872389147,spiny mouse,588402092,
-0.677436223,-2.876840749,spiny mouse,588697518,
0.314429311,-1.336693848,spiny mouse,588705882,
-2.533197452,-2.005109811,spiny mouse,588711875,
-2.775742772,-5.407557503,spiny mouse,588712191,
-1.467191192,-3.812414421,spiny mouse,589118831,
-1.591850112,-3.103664998,spiny mouse,589121138,
0.782097363,-2.558329626,spiny mouse,589427013,
-0.927084277,-4.196204488,spiny mouse,589427435,
-0.104499154,-3.367270708,spiny mouse,589441038,
-0.171198961,-1.458564294,spiny mouse,589442285,
0.027172795,-2.961065362,spiny mouse,589444632,
-1.375700512,-2.772232062,spiny mouse,589452470,
-0.452406864,-4.149722351,spiny mouse,589755198,
-0.655270246,-2.192531568,spiny mouse,590556221,
0.839872546,6.13190813,PV/FS,590558808,
0.970557839,6.814980061,PV/FS,590876255,
0.034076722,5.910812083,PV/FS,590932287,
-2.499443451,-1.383969252,SST/adap,591250232,
0.999493133,0.118917271,SST/adap,591265629,
1.479215939,7.040059799,PV/FS,591268268,
1.273380993,6.763595922,PV/FS,591278744,
2.343688238,-1.289196913,IR/VIP,591396115,
-0.561735348,6.956159668,PV/FS,591420537,
0.877272791,1.831561857,SST/adap,591442287,
-2.787716677,-1.38879822,IR/VIP,591517805,
2.091582824,-0.103183606,IR/VIP,591622050,
-0.018676366,1.976383445,IR/VIP,591627904,
-0.667491617,6.855724987,PV/FS,591639922,
0.300673593,1.273007896,SST/adap,591778248,
-2.617152286,-1.516709939,IR/VIP,592723092,
-0.357553679,0.976831756,IR/VIP,592819166,
-2.956468299,-1.567391223,IR/VIP,592833901,
-0.881481497,0.304381161,IR/VIP,592868444,
-0.648251199,0.689295871,IR/VIP,593054951,
0.917204183,7.217445175,PV/FS,593253205,
-0.685743053,0.461652864,IR/VIP,593321019,
-4.647269576,-1.537645782,LS/Neurogliaform,593436526,
-1.332241288,-3.556511438,LS/Neurogliaform,593448793,
-0.308266623,5.296689376,IR/VIP,593579697,
0.728652977,5.827704325,PV/FS,593618144,
2.030539159,-0.224906383,IR/VIP,593646143,
4.352058481,1.409834884,IR/VIP,593646579,
