IDs,X1,X2,labels
483000000,-39.7753,28.42182,mouse
558000000,-39.1333,29.38108,mouse
583000000,-35.6192,26.50579,mouse
476000000,-35.1094,28.37067,mouse
479000000,-31.317,26.89397,mouse
583000000,-32.4432,30.45271,mouse
586000000,-33.3322,29.08396,mouse
557000000,-36.6299,27.33129,mouse
518000000,-37.8622,28.19698,mouse
314000000,-36.9006,29.71417,mouse
484000000,-35.2922,28.10827,mouse
516000000,-37.6859,26.66521,mouse
486000000,-39.8913,29.64805,mouse
480000000,-35.1668,26.74381,mouse
491000000,-31.4579,29.90647,mouse
558000000,-36.5904,27.04264,mouse
587000000,-31.8,27.95529,mouse
486000000,-37.8038,27.86089,mouse
565000000,-35.7995,27.72459,mouse
328000000,-31.9043,26.43526,mouse
562000000,-31.5622,26.10695,mouse
330000000,-32.5246,30.73922,mouse
491000000,-39.7863,28.1571,mouse
589000000,-39.244,27.41489,mouse
587000000,-35.055,28.76305,mouse
557000000,-34.0295,26.55234,mouse
515000000,-31.9062,30.31314,mouse
571000000,-31.9545,28.80475,mouse
572000000,-31.8427,30.01678,mouse
530000000,-37.8851,28.0674,mouse
491000000,-37.5157,30.32146,mouse
476000000,-38.5719,27.43731,mouse
566000000,-40.429,29.85139,mouse
585000000,-40.6968,29.72173,mouse
315000000,-38.2286,29.4313,mouse
485000000,-39.7903,29.19713,mouse
527000000,-40.4597,29.50603,mouse
506000000,-40.3447,28.32193,mouse
478000000,-35.5817,26.98964,mouse
486000000,-37.4035,30.19306,mouse
567000000,-38.7464,28.91721,mouse
329000000,-34.8881,28.51165,mouse
570000000,-33.3271,28.18353,mouse
485000000,-38.5479,26.67081,mouse
536000000,-34.9088,27.53891,mouse
508000000,-38.3139,29.40195,mouse
322000000,-31.6808,30.07619,mouse
480000000,-39.7512,29.53449,mouse
483000000,-31.7479,28.30017,mouse
501000000,-37.9074,27.09044,mouse
486000000,-39.1314,27.65627,mouse
485000000,-31.3253,29.52102,mouse
515000000,-39.8425,27.8384,mouse
522000000,-39.6342,29.56978,mouse
570000000,-31.7486,29.86626,mouse
371000000,-39.2548,27.95253,mouse
531000000,-32.0861,29.89383,mouse
558000000,-35.1627,26.96698,mouse
585000000,-33.8142,26.64391,mouse
563000000,-34.6035,26.6161,mouse
321000000,-31.9552,30.20494,mouse
564000000,-35.6731,25.89702,mouse
483000000,-31.121,26.84018,mouse
572000000,-35.4563,27.93302,mouse
576000000,-35.3606,26.1369,mouse
565000000,-35.1458,27.14445,mouse
574000000,-34.8246,28.84727,mouse
502000000,-40.1056,29.54318,mouse
485000000,-37.3706,28.8881,mouse
324000000,-38.343,29.91857,mouse
314000000,-37.4481,28.44344,mouse
475000000,-31.2424,26.768,mouse
583000000,-36.0035,26.31343,mouse
572000000,-32.3252,30.20073,mouse
574000000,-39.3159,28.27233,mouse
585000000,-40.4394,29.91816,mouse
321000000,-39.2932,28.86265,mouse
557000000,-39.5453,29.54412,mouse
525000000,-34.8736,26.2145,mouse
530000000,-40.4954,29.52823,mouse
565000000,-31.7969,27.96918,mouse
510000000,-40.6107,29.56011,mouse
503000000,-38.3878,27.66812,mouse
314000000,-31.6277,28.47522,mouse
567000000,-31.4326,26.32292,mouse
478000000,-31.3036,27.28822,mouse
324000000,-37.2655,29.35292,mouse
594000000,-31.4406,26.11301,mouse
595000000,-35.8405,27.25069,mouse
470000000,-38.9143,28.49644,mouse
487000000,-31.3362,29.69354,mouse
518000000,-40.2419,28.7709,mouse
476000000,-32.5614,29.06484,mouse
486000000,-32.2869,30.56766,mouse
486000000,-38.2954,27.19206,mouse
355000000,-37.7326,26.78588,mouse
569000000,-32.1483,30.53314,mouse
475000000,-34.931,26.3288,mouse
476000000,-32.5125,28.8524,mouse
486000000,-37.4529,26.81377,mouse
483000000,-36.1423,28.57674,mouse
476000000,-38.0729,26.7491,mouse
583000000,-33.9443,28.07324,mouse
561000000,-39.6155,27.83985,mouse
490000000,-31.317,29.52428,mouse
581000000,-37.3508,30.28963,mouse
480000000,-39.2744,29.59841,mouse
488000000,-31.7328,30.32956,mouse
479000000,-39.5043,27.1235,mouse
592000000,-35.1317,26.12006,mouse
491000000,-40.143,27.97563,mouse
555000000,-32.3582,26.34707,mouse
318000000,-35.4945,27.81729,mouse
561000000,-35.8684,26.24927,mouse
561000000,-34.879,28.32074,mouse
559000000,-39.0881,28.4661,mouse
488000000,-31.4431,29.25634,mouse
516000000,-36.7783,27.39789,mouse
349000000,-39.5564,29.06594,mouse
563000000,-39.2508,26.7155,mouse
573000000,-36.4584,26.9608,mouse
491000000,-35.9615,27.03546,mouse
564000000,-37.1177,27.61744,mouse
518000000,-38.6539,29.91829,mouse
489000000,-32.6931,30.27515,mouse
572000000,-34.8295,28.77213,mouse
479000000,-39.268,29.67006,mouse
488000000,-39.1936,27.48154,mouse
589000000,-40.06,27.60749,mouse
480000000,-39.143,28.07661,mouse
481000000,-31.377,30.14273,mouse
510000000,-40.6977,29.77701,mouse
322000000,-36.4643,29.49089,mouse
489000000,-31.9909,30.43102,mouse
587000000,-34.7251,28.81676,mouse
510000000,-40.4802,29.20628,mouse
489000000,-32.003,29.31545,mouse
586000000,-31.2401,26.3715,mouse
520000000,-32.1736,29.69303,mouse
476000000,-31.4412,30.36741,mouse
514000000,-40.002,27.42307,mouse
556000000,-39.4448,27.12828,mouse
567000000,-31.5059,26.05673,mouse
567000000,-32.1402,29.33883,mouse
527000000,-31.5021,26.56105,mouse
476000000,-39.5083,28.72117,mouse
570000000,-36.0829,29.12596,mouse
490000000,-38.0099,28.70321,mouse
563000000,-39.4468,26.88584,mouse
565000000,-35.6332,27.34572,mouse
579000000,-36.4069,27.72139,mouse
608000000,-36.6514,27.39557,mouse
471000000,-37.7505,29.64205,mouse
476000000,-32.356,28.456,mouse
503000000,-40.1527,29.25333,mouse
606000000,-32.2501,30.33374,mouse
576000000,-35.6607,28.29591,mouse
583000000,-35.057,26.07092,mouse
476000000,-40.1823,28.3391,mouse
581000000,-31.6381,26.15392,mouse
489000000,-37.3592,30.17234,mouse
470000000,-39.2569,27.29236,mouse
489000000,-33.3818,30.24634,mouse
556000000,-37.4037,28.17141,mouse
580000000,-40.5522,29.72032,mouse
510000000,-38.5082,28.77435,mouse
518000000,-39.7456,29.46796,mouse
531000000,-35.4751,26.16439,mouse
486000000,-39.8213,28.69789,mouse
326000000,-39.616,28.83195,mouse
527000000,-31.5614,26.09907,mouse
517000000,-39.6879,28.68921,mouse
518000000,-39.5855,28.22514,mouse
481000000,-38.3914,29.85292,mouse
557000000,-39.5874,29.46195,mouse
554000000,-35.4836,26.02231,mouse
568000000,-34.8896,25.9186,mouse
486000000,-36.7012,27.0696,mouse
567000000,-35.0411,27.62555,mouse
561000000,-33.3688,28.1794,mouse
580000000,-39.7862,29.20284,mouse
593000000,-32.0494,28.0949,mouse
606000000,-31.4042,26.98485,mouse
502000000,-36.6398,27.12039,mouse
606000000,-31.7113,26.21231,mouse
490000000,-32.5393,29.47293,mouse
476000000,-34.6064,27.98308,mouse
562000000,-40.5514,28.7982,mouse
473000000,-39.6946,27.99543,mouse
488000000,-38.7739,27.62767,mouse
569000000,-37.9885,28.1861,mouse
470000000,-38.8214,26.74012,mouse
571000000,-33.3241,28.19671,mouse
490000000,-37.989,27.06828,mouse
586000000,-33.2949,28.96222,mouse
592000000,-35.913,28.36623,mouse
324000000,-38.6586,27.58291,mouse
485000000,-35.7529,29.10485,mouse
557000000,-37.1115,28.89455,mouse
476000000,-36.9779,28.49021,mouse
555000000,-35.3493,27.31841,mouse
488000000,-40.1454,28.35186,mouse
589000000,-37.7534,30.16172,mouse
486000000,-37.6486,30.49252,mouse
478000000,-38.9509,29.61673,mouse
502000000,-37.0934,29.00514,mouse
471000000,-38.7458,30.5494,mouse
477000000,-37.7217,27.94732,mouse
564000000,-31.5544,26.7198,mouse
527000000,-31.6297,26.3948,mouse
489000000,-32.8904,28.34679,mouse
563000000,-32.4981,28.02834,mouse
570000000,-31.811,28.99403,mouse
604000000,-38.975,27.01727,mouse
481000000,-35.1526,28.20806,mouse
396000000,-32.2816,29.02506,mouse
575000000,-31.1797,26.67057,mouse
470000000,-39.1881,27.69737,mouse
506000000,-40.1605,29.48497,mouse
326000000,-36.4799,29.48606,mouse
322000000,-39.4923,28.06385,mouse
556000000,-36.0141,29.18753,mouse
488000000,-38.7959,28.11363,mouse
471000000,-31.7861,30.63268,mouse
488000000,-37.6219,30.03827,mouse
579000000,-31.9326,30.57478,mouse
517000000,-38.3181,27.6512,mouse
580000000,-39.1712,30.17142,mouse
567000000,-31.8572,29.56904,mouse
314000000,-32.8929,30.28801,mouse
324000000,-31.4531,29.3572,mouse
507000000,-39.829,27.77227,mouse
579000000,-36.8925,28.49479,mouse
603000000,-38.9563,30.4067,mouse
502000000,-35.2383,27.9246,mouse
603000000,-39.3014,30.25317,mouse
579000000,-39.9056,27.3338,mouse
586000000,-34.6725,26.34779,mouse
476000000,-33.1801,29.53879,mouse
486000000,-37.459,30.30167,mouse
478000000,-38.3881,27.22035,mouse
478000000,-38.7454,26.95176,mouse
609000000,-32.0718,30.33577,mouse
574000000,-35.5105,26.57034,mouse
466000000,-34.5084,28.02114,mouse
315000000,-39.7879,29.36124,mouse
569000000,-32.7532,29.66297,mouse
485000000,-38.5931,27.28469,mouse
565000000,-37.433,30.34032,mouse
555000000,-34.9513,28.70519,mouse
563000000,-36.8866,27.44711,mouse
491000000,-38.1468,30.69972,mouse
341000000,-31.5828,29.10693,mouse
480000000,-39.0662,29.90252,mouse
483000000,-33.0431,29.8295,mouse
573000000,-39.5348,27.16568,mouse
584000000,-39.607,29.92677,mouse
322000000,-32.0625,29.7614,mouse
571000000,-31.5809,29.45813,mouse
468000000,-38.9295,27.48482,mouse
487000000,-38.6992,29.78196,mouse
557000000,-31.4173,26.5663,mouse
489000000,-35.3224,28.12339,mouse
585000000,-31.5605,26.6134,mouse
397000000,-31.4503,29.14623,mouse
324000000,-33.2238,30.13642,mouse
320000000,-31.5462,28.83203,mouse
480000000,-32.9763,30.45338,mouse
481000000,-40.6068,28.57491,mouse
532000000,-37.0067,27.84637,mouse
504000000,-39.8382,29.45194,mouse
573000000,-39.2397,28.88463,mouse
475000000,-32.3943,29.12199,mouse
570000000,-34.8141,27.24884,mouse
580000000,-40.2102,27.23813,mouse
483000000,-39.3561,29.56996,mouse
489000000,-37.0339,28.35677,mouse
464000000,-32.0002,29.55737,mouse
485000000,-37.36,30.17641,mouse
481000000,-34.3953,26.54668,mouse
562000000,-32.5009,30.10268,mouse
334000000,-31.6354,29.29307,mouse
570000000,-31.3546,26.31683,mouse
565000000,-33.1807,26.79411,mouse
562000000,-35.8647,27.80701,mouse
517000000,-34.6751,28.59813,mouse
575000000,-35.0183,27.8162,mouse
589000000,-36.4247,28.74091,mouse
470000000,-37.2792,26.82934,mouse
593000000,-36.6313,27.9682,mouse
481000000,-37.5553,26.49566,mouse
593000000,-35.5077,26.87143,mouse
486000000,-39.4792,30.0569,mouse
329000000,-34.6979,28.83116,mouse
491000000,-37.2614,30.19311,mouse
476000000,-39.2731,29.45033,mouse
569000000,-31.2947,26.80536,mouse
480000000,-37.6673,27.02586,mouse
511000000,-39.3072,28.98756,mouse
488000000,-37.4493,27.64255,mouse
487000000,-38.9532,27.60261,mouse
557000000,-36.4223,26.74164,mouse
567000000,-31.4739,27.133,mouse
569000000,-39.2099,30.33305,mouse
490000000,-37.222,29.15166,mouse
397000000,-38.6519,27.63469,mouse
485000000,-32.0049,30.62252,mouse
511000000,-39.2254,27.64655,mouse
522000000,-35.9426,27.25214,mouse
555000000,-31.8124,26.48484,mouse
589000000,-36.5314,27.17157,mouse
527000000,-40.0262,28.78528,mouse
324000000,-34.7165,27.81979,mouse
397000000,-38.687,26.8066,mouse
585000000,-34.9706,27.80817,mouse
558000000,-39.5943,28.88179,mouse
583000000,-35.248,28.51085,mouse
470000000,-39.0671,26.92437,mouse
571000000,-32.1227,30.2173,mouse
486000000,-38.3911,29.70639,mouse
565000000,-36.8656,28.9493,mouse
327000000,-35.0247,26.96509,mouse
558000000,-39.1899,29.20358,mouse
487000000,-31.2506,29.93114,mouse
522000000,-37.1919,28.65742,mouse
475000000,-35.8536,29.11721,mouse
486000000,-37.9996,27.28573,mouse
502000000,-40.3462,28.82891,mouse
569000000,-33.8318,26.62565,mouse
481000000,-39.7147,30.26067,mouse
569000000,-35.6811,25.90395,mouse
474000000,-35.0257,27.80002,mouse
321000000,-32.0675,29.82982,mouse
488000000,-36.7748,29.30485,mouse
324000000,-35.8126,29.06086,mouse
483000000,-39.1559,27.2757,mouse
486000000,-38.8876,28.90323,mouse
566000000,-36.1025,29.12423,mouse
480000000,-37.3825,30.23278,mouse
485000000,-39.6714,28.52845,mouse
581000000,-36.892,27.25436,mouse
478000000,-31.2215,26.79325,mouse
559000000,-40.4412,28.30158,mouse
580000000,-40.4197,28.3469,mouse
487000000,-31.3335,29.95259,mouse
477000000,-38.8618,27.78724,mouse
480000000,-39.4173,29.0021,mouse
476000000,-39.8718,28.01007,mouse
502000000,-39.0377,27.34903,mouse
488000000,-39.1981,29.53996,mouse
479000000,-38.9025,27.78729,mouse
325000000,-37.8729,27.45886,mouse
476000000,-39.8153,30.27795,mouse
508000000,-36.7691,27.41889,mouse
501000000,-32.3126,30.24048,mouse
515000000,-39.9072,27.57257,mouse
476000000,-38.0301,28.18686,mouse
567000000,-31.6019,28.18775,mouse
485000000,-36.4218,27.95455,mouse
488000000,-31.9606,30.43729,mouse
563000000,-37.7237,28.56835,mouse
516000000,-40.2796,29.48026,mouse
483000000,-39.1736,28.91673,mouse
486000000,-37.6105,30.31448,mouse
558000000,-40.2344,28.95091,mouse
476000000,-35.9911,29.63805,mouse
475000000,-35.8552,27.6708,mouse
563000000,-35.0017,26.15225,mouse
480000000,-39.2538,29.75009,mouse
578000000,-38.1812,26.85646,mouse
555000000,-31.6984,28.24705,mouse
565000000,-36.5434,26.76482,mouse
512000000,-40.5594,29.58095,mouse
488000000,-32.0495,30.37314,mouse
467000000,-37.9563,27.7751,mouse
573000000,-32.575,29.62367,mouse
464000000,-34.1511,28.38574,mouse
525000000,-38.8182,26.72432,mouse
537000000,-40.3664,28.62876,mouse
520000000,-40.7169,29.40501,mouse
596000000,-31.8406,28.86762,mouse
569000000,-34.0051,28.04651,mouse
546000000,-37.8762,26.02622,mouse
561000000,-37.8641,28.08575,mouse
529000000,-39.7777,29.16686,mouse
530000000,-39.8528,29.47919,mouse
532000000,-32.9866,29.89648,mouse
530000000,-39.4574,28.83326,mouse
488000000,-38.8644,28.9237,mouse
617000000,-36.088,28.4742,mouse
602000000,-37.2952,30.01785,mouse
568000000,-39.3647,27.70339,mouse
542000000,-36.4939,27.77137,mouse
532000000,-32.2101,29.17479,mouse
528000000,-35.9033,28.60365,mouse
596000000,-36.527,27.80017,mouse
530000000,-31.8176,30.28241,mouse
540000000,-31.7763,27.97241,mouse
489000000,-38.5671,28.21733,mouse
508000000,-40.6136,29.57001,mouse
602000000,-35.2189,26.61436,mouse
518000000,-36.8402,28.79187,mouse
596000000,-34.7454,26.94856,mouse
528000000,-39.5841,28.47908,mouse
488000000,-36.5621,27.83668,mouse
529000000,-32.5801,26.14901,mouse
571000000,-32.3451,28.65172,mouse
602000000,-36.9211,27.99794,mouse
508000000,-39.4152,26.60486,mouse
530000000,-32.3031,28.15143,mouse
576000000,-38.5258,29.86885,mouse
572000000,-31.7194,29.82931,mouse
588000000,-34.7405,26.36795,mouse
562000000,-39.6042,29.49816,mouse
529000000,-35.9606,27.61074,mouse
572000000,-34.4044,26.52104,mouse
532000000,-36.5749,27.86348,mouse
613000000,-40.1263,27.88192,mouse
508000000,-32.954,29.88292,mouse
508000000,-38.9653,27.78362,mouse
570000000,-39.4466,29.42498,mouse
572000000,-39.9517,28.59984,mouse
561000000,-31.8983,29.89866,mouse
530000000,-35.8691,28.05337,mouse
528000000,-39.8307,27.21955,mouse
540000000,-32.5457,30.16188,mouse
542000000,-33.1216,30.26168,mouse
520000000,-38.8449,26.94643,mouse
614000000,-38.8722,28.8897,mouse
488000000,-38.2252,28.44722,mouse
529000000,-36.6286,27.32322,mouse
529000000,-39.5342,29.66406,mouse
488000000,-39.4169,27.15261,mouse
508000000,-40.5358,29.73951,mouse
615000000,-40.6155,29.07028,mouse
644000000,-32.8391,30.20157,mouse
530000000,-38.5668,26.4561,mouse
532000000,-33.2259,28.72083,mouse
508000000,-38.4084,29.4981,mouse
644000000,-31.545,29.09362,mouse
530000000,-39.0729,27.65574,mouse
537000000,-38.5214,27.41936,mouse
508000000,-31.8256,28.04481,mouse
548000000,-37.7669,27.16541,mouse
561000000,-39.4353,28.10799,mouse
525000000,-33.0382,29.99823,mouse
571000000,-38.3567,27.66758,mouse
569000000,-37.8705,26.0313,mouse
571000000,-35.3543,26.15544,mouse
548000000,-36.0845,29.15336,mouse
540000000,-37.8657,28.095,mouse
532000000,-37.8834,26.03744,mouse
540000000,-39.9005,28.56619,mouse
529000000,-39.5332,29.63581,mouse
530000000,-38.0882,29.21246,mouse
545000000,-35.9581,29.32555,mouse
508000000,-40.4334,29.2475,mouse
529000000,-39.2642,27.28622,mouse
588000000,-32.4492,30.2502,mouse
572000000,-35.071,28.21399,mouse
529000000,-38.7666,27.79018,mouse
561000000,-32.1056,30.01532,mouse
508000000,-36.7525,26.76595,mouse
527000000,-35.0062,28.27677,mouse
571000000,-40.6009,29.56551,mouse
542000000,-34.4499,27.99724,mouse
588000000,-38.9578,28.51727,mouse
527000000,-38.0326,28.19073,mouse
614000000,-35.9826,29.60804,mouse
529000000,-39.9949,28.66628,mouse
528000000,-35.7834,26.14717,mouse
508000000,-36.5424,27.78973,mouse
528000000,-36.5635,28.85211,mouse
548000000,-38.5205,29.8915,mouse
529000000,-31.9452,29.11471,mouse
528000000,-40.1026,27.9635,mouse
548000000,-37.801,27.82733,mouse
520000000,-36.5458,27.84791,mouse
528000000,-40.249,29.71232,mouse
568000000,-40.2521,28.77571,mouse
644000000,-32.1229,30.28026,mouse
637000000,-32.2486,28.31185,mouse
545000000,-39.6056,27.32237,mouse
612000000,-34.1683,26.27108,mouse
561000000,-36.5375,27.82574,mouse
570000000,-38.5256,26.6635,mouse
542000000,-39.9178,29.06392,mouse
545000000,-39.4082,26.61181,mouse
576000000,-37.4908,27.46857,mouse
529000000,-36.6388,27.34001,mouse
545000000,-39.2469,26.54673,mouse
570000000,-38.8018,29.50045,mouse
576000000,-33.3277,29.09588,mouse
572000000,-39.8556,27.80096,mouse
576000000,-37.07,29.33787,mouse
613000000,-40.5418,29.61124,mouse
542000000,-39.5417,27.75755,mouse
572000000,-40.0936,29.54031,mouse
548000000,-37.8426,28.41158,mouse
615000000,-39.9535,29.03176,mouse
637000000,-35.032,27.83889,mouse
532000000,-37.6508,30.49248,mouse
529000000,-40.1278,29.59465,mouse
548000000,-37.6066,28.93205,mouse
518000000,-38.2767,27.57188,mouse
542000000,-32.6253,30.06403,mouse
568000000,-40.1731,29.27492,mouse
521000000,-39.6604,28.51551,mouse
508000000,-40.0443,28.70528,mouse
540000000,-31.9001,26.25331,mouse
548000000,-40.1987,27.10835,mouse
542000000,-36.4167,27.67864,mouse
540000000,-40.2858,29.71449,mouse
528000000,-37.2705,28.38401,mouse
532000000,-40.1557,27.1168,mouse
540000000,-39.289,29.63859,mouse
529000000,-39.7029,27.49165,mouse
570000000,-33.8097,26.63161,mouse
530000000,-32.0436,28.07155,mouse
561000000,-37.5244,26.69317,mouse
525000000,-37.8754,26.03332,mouse
571000000,-38.4995,29.86231,mouse
614000000,-38.105,29.19148,mouse
542000000,-39.5679,26.97428,mouse
588000000,-37.0162,27.89561,mouse
530000000,-38.9835,26.80721,mouse
548000000,-38.4349,29.77252,mouse
542000000,-37.8714,30.62371,mouse
540000000,-38.0669,28.20448,mouse
570000000,-39.2396,26.70796,mouse
542000000,-32.2875,28.15526,mouse
529000000,-36.697,26.94158,mouse
540000000,-39.8272,28.25738,mouse
588000000,-34.4053,26.50823,mouse
530000000,-38.9071,28.10562,mouse
546000000,-35.0292,27.80246,mouse
506000000,-36.7593,28.06658,mouse
529000000,-38.5621,28.19306,mouse
542000000,-39.9146,29.06612,mouse
576000000,-38.0586,28.68778,mouse
572000000,-35.3908,29.5121,mouse
562000000,-31.8851,30.30512,mouse
527000000,-38.7337,30.56179,mouse
529000000,-34.4934,28.01557,mouse
572000000,-36.5436,27.79029,mouse
508000000,-39.727,27.13735,mouse
572000000,-40.2078,27.10117,mouse
528000000,-32.0091,30.23086,mouse
528000000,-32.3269,30.22768,mouse
612000000,-33.1695,29.01329,mouse
530000000,-39.2843,28.87087,mouse
596000000,-33.6782,28.16226,mouse
520000000,-34.3223,27.18586,mouse
508000000,-34.3306,27.17226,mouse
529000000,-40.2177,28.41763,mouse
508000000,-40.3382,28.63354,mouse
508000000,-34.999,28.72176,mouse
508000000,-32.1362,27.74736,mouse
571000000,-39.4736,28.83631,mouse
528000000,-39.4129,30.04946,mouse
596000000,-36.5592,27.78405,mouse
545000000,-31.6081,29.56458,mouse
489000000,-33.1349,27.96855,mouse
508000000,-36.2334,28.00955,mouse
528000000,-31.3981,26.95885,mouse
571000000,-32.9801,29.90898,mouse
527000000,-39.6346,29.49659,mouse
540000000,-31.9251,30.65155,mouse
532000000,-39.5337,29.87008,mouse
545000000,-39.7489,28.78812,mouse
537000000,-37.8812,26.03219,mouse
528000000,-40.2446,28.34771,mouse
530000000,-36.7282,28.04339,mouse
613000000,-31.9325,26.35182,mouse
529000000,-38.8589,28.90659,mouse
572000000,-40.4389,29.90249,mouse
528000000,-35.8629,28.02608,mouse
542000000,-36.6345,27.96874,mouse
613000000,-39.4174,28.09537,mouse
521000000,-36.5077,27.82112,mouse
532000000,-40.298,29.42607,mouse
572000000,-39.3995,28.08591,mouse
528000000,-32.6831,30.40677,mouse
572000000,-40.0096,28.39827,mouse
508000000,-32.3623,30.50444,mouse
527000000,-37.289,28.3924,mouse
571000000,-39.0501,29.54101,mouse
508000000,-31.7902,27.97204,mouse
613000000,-35.9916,28.38419,mouse
527000000,-38.7501,30.55612,mouse
508000000,-39.4833,28.81428,mouse
570000000,-35.5315,26.43454,mouse
527000000,-33.1604,29.0098,mouse
613000000,-35.9302,27.20291,mouse
501000000,-36.4507,26.93533,mouse
561000000,-39.0357,27.13259,mouse
530000000,-36.379,27.91692,mouse
542000000,-33.3806,28.24792,mouse
528000000,-39.6014,29.92433,mouse
612000000,-40.3441,28.64617,mouse
613000000,-32.0695,26.17034,mouse
571000000,-37.2712,28.39741,mouse
518000000,-32.5257,28.86719,mouse
596000000,-35.8047,29.30499,mouse
561000000,-34.1662,26.275,mouse
518000000,-37.9637,28.75915,mouse
571000000,-39.9418,27.9419,mouse
529000000,-32.135,27.73835,mouse
572000000,-38.6982,27.81775,mouse
576000000,-31.3692,26.94461,mouse
530000000,-39.4339,27.13625,mouse
572000000,-37.5468,29.01071,mouse
644000000,-31.851,30.29,mouse
558000000,-35.8357,29.39061,mouse
530000000,-37.8923,28.13141,mouse
571000000,-32.6929,30.24098,mouse
528000000,-35.7776,26.15229,mouse
558000000,-38.774,28.91358,mouse
545000000,-34.9213,25.94715,mouse
588000000,-36.4444,27.67248,mouse
506000000,-38.6139,28.08017,mouse
568000000,-32.2831,28.15252,mouse
537000000,-39.8853,28.58181,mouse
572000000,-39.4315,29.65593,mouse
542000000,-38.8957,28.88713,mouse
508000000,-39.9868,27.43053,mouse
525000000,-36.7762,27.42734,mouse
571000000,-33.3659,29.12084,mouse
644000000,-32.3091,30.70758,mouse
530000000,-35.886,28.03916,mouse
537000000,-39.2992,30.25884,mouse
597000000,-31.6612,26.72605,mouse
528000000,-40.5996,29.04756,mouse
508000000,-38.3346,27.66392,mouse
571000000,-34.0275,28.03211,mouse
532000000,-39.1564,29.37182,mouse
528000000,-31.2135,29.66894,mouse
489000000,-35.4361,27.94123,mouse
615000000,-32.338,30.23792,mouse
508000000,-38.3469,29.90105,mouse
508000000,-40.173,28.92873,mouse
530000000,-36.534,27.80644,mouse
569000000,-37.0838,29.33934,mouse
570000000,-38.5066,29.88015,mouse
532000000,-37.3461,30.18854,mouse
562000000,-39.9667,29.61575,mouse
596000000,-34.7599,26.9208,mouse
545000000,-37.5955,30.41029,mouse
612000000,-34.9887,27.58332,mouse
545000000,-32.5086,30.19828,mouse
528000000,-32.4444,30.32072,mouse
528000000,-39.6183,29.55151,mouse
572000000,-39.1484,28.20036,mouse
488000000,-33.0131,29.93863,mouse
537000000,-39.1009,28.52757,mouse
572000000,-38.9722,28.27756,mouse
576000000,-34.7939,28.63837,mouse
540000000,-37.8414,30.05223,mouse
529000000,-37.1006,27.62539,mouse
527000000,-36.8545,27.23503,mouse
527000000,-40.0716,27.63765,mouse
572000000,-39.0043,27.10244,mouse
548000000,-32.17,30.48808,mouse
521000000,-36.5482,27.82156,mouse
540000000,-39.2998,30.24191,mouse
525000000,-37.9101,26.02454,mouse
529000000,-36.7493,28.04441,mouse
529000000,-32.0753,30.121,mouse
542000000,-38.8472,27.70095,mouse
548000000,-36.1428,28.10741,mouse
488000000,-32.1964,29.90683,mouse
529000000,-39.6045,28.93537,mouse
540000000,-39.2676,27.476,mouse
613000000,-36.8705,27.95331,mouse
570000000,-37.4731,27.48947,mouse
529000000,-32.1325,27.73338,mouse
489000000,-36.7007,26.95497,mouse
508000000,-35.7077,26.03275,mouse
520000000,-32.2427,28.9702,mouse
568000000,-37.369,30.18597,mouse
529000000,-39.5263,29.62716,mouse
540000000,-39.0308,27.11159,mouse
520000000,-40.0031,27.39007,mouse
542000000,-37.8644,26.01639,mouse
570000000,-39.7738,29.42139,mouse
508000000,-40.2959,29.14524,mouse
508000000,-38.0934,29.21855,mouse
537000000,-39.587,29.50436,mouse
508000000,-37.2305,28.08688,mouse
571000000,-40.7032,29.71785,mouse
508000000,-39.1625,28.32293,mouse
528000000,-39.5846,28.48601,mouse
528000000,-31.7712,27.96266,mouse
532000000,-37.4569,27.47926,mouse
530000000,-39.5244,27.17565,mouse
572000000,-40.2432,29.69174,mouse
542000000,-37.2354,28.41408,mouse
508000000,-39.2237,27.95872,mouse
520000000,-39.5635,27.76558,mouse
527000000,-37.8677,28.99002,mouse
520000000,-35.6679,26.02724,mouse
612000000,-39.2459,27.30643,mouse
530000000,-37.7998,28.98514,mouse
545000000,-35.4959,25.98368,mouse
617000000,-37.4503,27.68741,mouse
527000000,-32.1769,29.17412,mouse
596000000,-34.94,26.92326,mouse
530000000,-38.5239,28.75523,mouse
571000000,-38.0531,28.69453,mouse
548000000,-38.2722,27.12401,mouse
540000000,-37.0079,27.86637,mouse
520000000,-38.7632,28.33385,mouse
612000000,-35.3098,28.16916,mouse
542000000,-35.0541,28.6846,mouse
592000000,-39.6001,29.12203,mouse
521000000,-38.8816,28.09299,mouse
570000000,-40.619,28.49122,mouse
528000000,-32.6775,30.40982,mouse
537000000,-39.3598,27.38549,mouse
508000000,-34.329,27.17429,mouse
537000000,-31.3348,26.59523,mouse
528000000,-32.288,28.18205,mouse
572000000,-40.2486,28.21897,mouse
576000000,-35.8806,28.05672,mouse
592000000,-38.2517,28.64098,mouse
488000000,-34.4233,27.97302,mouse
572000000,-36.0534,29.50833,mouse
615000000,-39.4164,27.67851,mouse
548000000,-38.8178,27.59592,mouse
537000000,-37.7051,27.30236,mouse
508000000,-39.8188,29.05739,mouse
569000000,-35.8146,29.07431,mouse
529000000,-36.2542,28.0126,mouse
540000000,-34.2098,27.93648,mouse
540000000,-39.3541,29.80018,mouse
548000000,-37.8735,28.11813,mouse
488000000,-37.2682,28.39627,mouse
542000000,-39.0133,28.26347,mouse
576000000,-34.3937,26.41208,mouse
570000000,-32.8502,26.52762,mouse
